Topic,ID,Start Time,File Size,Total Views,Total Downloads,Last Accessed,
Pendampingan Pak Yogi &  Pundori 30 Oktober 2020,899 5963 8484,"Oct 30, 2020 18:58:32",1.23 GB(12 Files),4,1,"Nov 06, 2020 10:59:30"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 30, 2020 07:48:24",658 MB(3 Files),2,0,"Feb 13, 2021 15:29:18"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 29, 2020 19:59:04",251 MB(4 Files),3,0,"Nov 16, 2020 17:09:14"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 29, 2020 18:52:19",631 MB(5 Files),2,0,"Nov 06, 2020 00:13:31"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 29, 2020 16:11:58",386 MB(5 Files),4,0,"Nov 06, 2020 15:22:18"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 28, 2020 20:43:56",620 MB(5 Files),1,0,"Nov 01, 2020 09:47:41"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 28, 2020 19:59:35",478 MB(5 Files),1,0,"Nov 01, 2020 09:45:44"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 27, 2020 19:57:59",1.27 GB(11 Files),2,0,"Nov 02, 2020 17:38:18"
Meeting Aplikasi Sehat-RI,890 1893 8793,"Oct 27, 2020 14:47:12",2.13 GB(6 Files),0,0,
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 26, 2020 20:04:21",2.05 GB(5 Files),3,0,"Nov 05, 2020 19:37:07"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 26, 2020 18:48:37",1.45 GB(5 Files),2,0,"Nov 01, 2020 10:04:31"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 24, 2020 18:48:37",1.01 GB(5 Files),4,0,"Oct 28, 2020 11:04:02"
Rapat Rutin PTPI,817 2069 4102,"Oct 24, 2020 13:55:24",1.95 GB(6 Files),1,0,"Feb 14, 2021 07:25:47"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 23, 2020 20:01:59",624 MB(4 Files),1,0,"Oct 25, 2020 02:07:15"
Pendampingan Pak Atang 10/23/2020,874 9933 3296,"Oct 23, 2020 18:48:29",1.13 GB(6 Files),4,0,"Oct 25, 2020 22:55:43"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 22, 2020 18:41:24",1.09 GB(5 Files),10,0,"Oct 25, 2020 22:27:21"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 19, 2020 19:24:20",880 MB(6 Files),2,0,"Nov 10, 2020 16:54:32"
Rapat Rutin PTPI,873 1511 9901,"Oct 17, 2020 13:51:53",3.31 GB(5 Files),7,0,"Oct 22, 2020 20:42:24"
Pendampingan Pak Atang dan Pak Yondha,847 5738 9513,"Oct 16, 2020 19:01:17",1.6 GB(6 Files),4,0,"Nov 06, 2020 15:24:14"
Pendampingan Pak Ridwan 10/16/2020,839 3121 1154,"Oct 16, 2020 14:04:14",444 MB(5 Files),1,0,"Nov 03, 2020 10:30:18"
Pendampingan pak Agung 10/15/2020,873 5822 5097,"Oct 15, 2020 19:03:41",742 MB(5 Files),0,0,
Meeting 10/15/2020,824 5534 8557,"Oct 15, 2020 16:21:52",328 MB(4 Files),1,0,"Feb 13, 2021 20:41:08"
Pendampingan Pak Andiek 10/14/2020,890 7959 6000,"Oct 14, 2020 19:45:18",1.68 GB(5 Files),1,0,"Nov 02, 2020 16:32:54"
Pendampingan Pak Meky 10/13/2020,810 7653 7591,"Oct 13, 2020 20:01:06",537 MB(5 Files),0,0,
Kelanjutan Pembahasan Jurnal,898 9593 5860,"Oct 11, 2020 15:18:07",2.35 GB(5 Files),1,8,"Oct 12, 2020 10:30:43"
Pendampingan Bu Netha 10102020,846 0325 8043,"Oct 10, 2020 19:59:29",38 MB(2 Files),1,0,"Oct 13, 2020 15:12:08"
Rapat Rutin PTPI 10/10/2020,831 8693 7348,"Oct 10, 2020 14:03:55",2.66 GB(6 Files),1,0,"Feb 14, 2021 09:42:03"
"Perencanaan workshop, seminar, sehat RI , sponshorship dan keanggotaan",894 3778 1118,"Oct 10, 2020 12:47:52",445 MB(5 Files),0,0,
Pendampingan 09102020,862 6442 8094,"Oct 09, 2020 19:14:15",1.4 GB(5 Files),5,0,"Nov 05, 2020 15:29:26"
Pendampingan 08102020,820 3150 4200,"Oct 08, 2020 16:30:31",907 MB(5 Files),1,0,"Nov 10, 2020 17:01:52"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 07, 2020 21:52:46",126 MB(4 Files),1,0,"Oct 08, 2020 00:34:18"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 07, 2020 19:51:05",332 MB(4 Files),0,0,
Karya Indonesia Cerdas' Zoom Meeting,876 2261 4646,"Oct 07, 2020 19:08:43",344 MB(5 Files),1,0,"Nov 02, 2020 17:22:07"
Pendampingan 06102020,874 1264 8299,"Oct 06, 2020 14:02:23",387 MB(6 Files),1,0,"Nov 02, 2020 16:59:57"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Oct 01, 2020 18:52:32",818 MB(10 Files),4,0,"Nov 06, 2020 15:18:55"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 30, 2020 16:54:04",311 MB(6 Files),2,0,"Oct 04, 2020 23:14:59"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 28, 2020 19:53:19",379 MB(5 Files),1,0,"Oct 04, 2020 23:33:13"
Rapat Rutin PTPI,874 6597 8218,"Sep 26, 2020 13:50:49",4.13 GB(6 Files),7,0,"Feb 14, 2021 09:43:18"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 25, 2020 20:10:37",762 MB(5 Files),1,0,"Oct 04, 2020 23:46:04"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 25, 2020 16:57:58",719 MB(6 Files),0,0,
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 22, 2020 20:03:58",403 MB(5 Files),0,0,
Rapat Rutin PTPI,820 0146 4547,"Sep 19, 2020 13:59:45",1.52 GB(6 Files),1,0,"Feb 14, 2021 08:31:17"
Meeting ITTP Covid,899 8171 0085,"Sep 18, 2020 17:14:33",356 MB(3 Files),0,0,
Meeting Internal,867 5321 7888,"Sep 18, 2020 13:02:29",224 MB(5 Files),1,0,"Sep 19, 2020 15:55:51"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 17, 2020 19:54:22",986 MB(5 Files),0,1,"Sep 21, 2020 17:14:31"
Briefing Seminar,814 3308 6178,"Sep 17, 2020 19:18:53",151 MB(4 Files),0,1,"Jun 07, 2021 09:35:23"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 17, 2020 17:04:06",297 MB(6 Files),2,1,"Sep 21, 2020 19:02:45"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 16, 2020 20:52:06",269 MB(5 Files),1,0,"Oct 03, 2020 21:44:33"
Pertemuan Persiapan Pembuatan SEHAT RI,889 6219 8599,"Sep 15, 2020 20:56:56",378 MB(5 Files),1,0,"Sep 16, 2020 08:34:31"
Zoom Meeting - ITTP Covid19,846 3766 6065,"Sep 13, 2020 18:52:34",835 MB(5 Files),0,0,
Zoom Meeting - Neni Gate,823 2382 2278,"Sep 13, 2020 14:04:16",588 MB(5 Files),0,0,
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 10, 2020 19:58:49",1.06 GB(6 Files),1,0,"Oct 03, 2020 21:22:25"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 09, 2020 19:01:26",883 MB(6 Files),0,0,
Meeting Persiapan Seminar Grounding,817 8167 7043,"Sep 06, 2020 21:04:28",141 MB(4 Files),0,0,
Zoom Meeting - Rapat Rutin PTPI,813 7153 4558,"Sep 05, 2020 14:04:57",3.97 GB(6 Files),2,0,"Feb 14, 2021 08:25:10"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 04, 2020 21:44:13",207 MB(4 Files),1,0,"Oct 04, 2020 23:24:14"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Sep 02, 2020 16:57:33",346 MB(6 Files),1,0,"Oct 04, 2020 23:38:49"
Meeting Zoom,819 9507 4989,"Aug 31, 2020 20:01:47",322 MB(4 Files),0,0,
Meeting Persiapan Seminar Grounding,821 4496 2250,"Aug 29, 2020 20:58:23",1.64 GB(6 Files),6,0,"Sep 02, 2020 08:50:45"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Aug 29, 2020 19:28:20",840 KB(3 Files),3,1,"Aug 29, 2020 23:33:04"
Gladi Resik Seminar 4 PTPI,878 7844 3865,"Aug 27, 2020 21:08:10",143 MB(2 Files),2,3,"Jun 07, 2021 09:35:32"
Karya Indonesia Cerdas' Personal Meeting Room,990 491 9154,"Jul 21, 2020 19:59:45",116 MB(2 Files),3,5,"Aug 28, 2020 10:40:59"
